raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId
56,2006,21,35,2,12,12,1
56,2006,21,2,2,15,13,11
56,2006,21,24,5,16,14,11
56,2006,21,26,5,18,15,11
56,2006,21,33,13,19,16,12
56,2006,21,14,9,14,17,30
56,2006,21,11,8,21,18,20
56,2006,21,32,9,17,19,9
56,2006,21,34,8,22,20,22
56,2006,21,15,7,9,21,38
56,2006,21,27,13,20,22,3
57,2006,20,30,6,2,1,1
57,2006,20,4,4,1,2,1
57,2006,20,13,6,3,3,1
57,2006,20,8,1,5,4,1
57,2006,20,22,11,4,5,1
57,2006,20,21,4,11,6,1
57,2006,20,3,3,22,7,1
57,2006,20,35,2,9,8,1
57,2006,20,15,7,7,9,11
57,2006,20,2,2,13,10,11
57,2006,20,26,5,17,11,11
57,2006,20,33,13,18,12,11
57,2006,20,27,13,16,13,11
57,2006,20,23,7,10,14,5
57,2006,20,31,1,8,15,5
57,2006,20,11,8,20,16,9
57,2006,20,36,8,21,17,9
57,2006,20,18,11,6,18,5
57,2006,20,32,9,15,19,6
57,2006,20,17,3,19,20,9
57,2006,20,14,9,12,21,3
57,2006,20,24,5,14,22,3
58,2006,4,4,4,1,1,1
58,2006,4,30,6,3,2,1
58,2006,4,21,4,2,3,1
58,2006,4,13,6,4,4,1
58,2006,4,8,1,9,5,1
58,2006,4,18,11,8,6,1
58,2006,4,22,11,5,7,11
58,2006,4,2,2,10,8,11
58,2006,4,17,3,11,9,11
58,2006,4,15,7,7,10,11
58,2006,4,3,3,13,11,11
58,2006,4,35,2,22,12,11
58,2006,4,32,9,14,13,11
58,2006,4,14,9,21,14,11
58,2006,4,24,5,15,15,9
58,2006,4,33,13,17,16,13
58,2006,4,11,8,19,17,14
58,2006,4,27,13,18,18,41
58,2006,4,26,5,16,19,5
58,2006,4,23,7,6,20,40
58,2006,4,31,1,12,21,20
58,2006,4,36,8,20,22,30
59,2006,6,4,4,1,1,1
59,2006,6,31,1,4,2,1
59,2006,6,14,9,7,3,1
59,2006,6,22,11,5,4,1
59,2006,6,30,6,22,5,1
59,2006,6,21,4,9,6,1
59,2006,6,2,2,15,7,11
59,2006,6,23,7,10,8,11
59,2006,6,13,6,21,9,11
59,2006,6,24,5,12,10,11
59,2006,6,18,11,13,11,11
59,2006,6,27,13,16,12,11
59,2006,6,26,5,18,13,11
59,2006,6,35,2,14,14,11
59,2006,6,33,13,17,15,12
59,2006,6,36,8,20,16,13
59,2006,6,15,7,6,17,9
59,2006,6,32,9,11,18,7
59,2006,6,3,3,8,19,3
59,2006,6,8,1,3,20,42
59,2006,6,17,3,2,21,43
59,2006,6,11,8,19,22,10
60,2006,9,4,4,1,1,1
60,2006,9,30,6,3,2,1
60,2006,9,8,1,2,3,1
60,2006,9,21,4,5,4,1
60,2006,9,13,6,4,5,1
60,2006,9,31,1,8,6,1
60,2006,9,2,2,9,7,1
60,2006,9,35,2,10,8,1
60,2006,9,3,3,12,9,1
60,2006,9,22,11,6,10,11
60,2006,9,15,7,22,11,11
60,2006,9,14,9,11,12,11
60,2006,9,24,5,13,13,11
60,2006,9,32,9,14,14,11
60,2006,9,27,13,18,15,11
60,2006,9,33,13,16,16,12
60,2006,9,11,8,20,17,13
60,2006,9,36,8,21,18,13
60,2006,9,18,11,19,19,44
60,2006,9,26,5,15,20,3
60,2006,9,23,7,7,21,3
60,2006,9,17,3,17,22,3
61,2006,7,4,4,1,1,1
61,2006,7,30,6,5,2,1
61,2006,7,8,1,3,3,1
61,2006,7,21,4,2,4,1
61,2006,7,13,6,10,5,1
61,2006,7,15,7,4,6,11
61,2006,7,2,2,13,7,11
61,2006,7,14,9,22,8,11
61,2006,7,18,11,8,9,11
61,2006,7,26,5,17,10,11
61,2006,7,32,9,12,11,11
61,2006,7,17,3,16,12,11
61,2006,7,24,5,15,13,12
61,2006,7,33,13,18,14,14
61,2006,7,11,8,20,15,3
61,2006,7,35,2,11,16,3
61,2006,7,23,7,14,17,31
61,2006,7,31,1,7,18,3
61,2006,7,22,11,9,19,26
61,2006,7,36,8,21,20,5
61,2006,7,3,3,6,21,3
61,2006,7,27,13,19,22,3
62,2006,19,30,6,1,1,1
62,2006,19,13,6,2,2,1
62,2006,19,21,4,3,3,1
62,2006,19,15,7,22,4,1
62,2006,19,4,4,5,5,1
62,2006,19,22,11,4,6,1
62,2006,19,14,9,17,7,11
62,2006,19,24,5,20,8,11
62,2006,19,3,3,21,9,11
62,2006,19,23,7,8,10,45
62,2006,19,27,13,14,11,7
62,2006,19,35,2,6,12,5
62,2006,19,33,13,15,13,3
62,2006,19,11,8,18,14,3
62,2006,19,18,11,7,15,3
62,2006,19,8,1,9,16,3
62,2006,19,2,2,10,17,3
62,2006,19,31,1,11,18,3
62,2006,19,17,3,12,19,3
62,2006,19,26,5,13,20,3
62,2006,19,32,9,16,21,3
62,2006,19,36,8,19,22,3
63,2006,8,30,6,1,1,1
63,2006,8,4,4,3,2,1
63,2006,8,13,6,2,3,1
63,2006,8,23,7,5,4,1
63,2006,8,8,1,6,5,1
63,2006,8,21,4,7,6,1
63,2006,8,37,1,8,7,1
63,2006,8,2,2,11,8,11
63,2006,8,14,9,9,9,11
63,2006,8,26,5,14,10,11
63,2006,8,35,2,16,11,11
63,2006,8,32,9,12,12,11
63,2006,8,24,5,22,13,11
63,2006,8,3,3,18,14,12
63,2006,8,27,13,15,15,12
63,2006,8,36,8,20,16,13
63,2006,8,18,11,17,17,39
63,2006,8,17,3,10,18,46
63,2006,8,15,7,4,19,23
63,2006,8,22,11,13,20,5
63,2006,8,33,13,19,21,26
63,2006,8,11,8,21,22,7
64,2006,10,30,6,2,1,1
64,2006,10,13,6,3,2,1
64,2006,10,8,1,1,3,1
64,2006,10,18,11,4,4,1
64,2006,10,4,4,7,5,1
64,2006,10,21,4,5,6,1
64,2006,10,15,7,20,7,1
64,2006,10,32,9,12,8,1
64,2006,10,23,7,8,9,1
64,2006,10,24,5,16,10,11
64,2006,10,14,9,10,11,11
64,2006,10,26,5,19,12,11
64,2006,10,17,3,11,13,47
64,2006,10,11,8,17,14,6
64,2006,10,35,2,13,15,3
64,2006,10,22,11,6,16,5
64,2006,10,2,2,15,17,23
64,2006,10,37,1,9,18,48
64,2006,10,29,8,22,19,30
64,2006,10,3,3,14,20,3
64,2006,10,27,13,21,21,2
64,2006,10,33,13,18,22,2
65,2006,11,18,11,14,1,1
65,2006,11,37,1,4,2,1
65,2006,11,2,2,10,3,1
65,2006,11,22,11,3,4,1
65,2006,11,14,9,12,5,11
65,2006,11,23,7,6,6,11
65,2006,11,13,6,2,7,11
65,2006,11,30,6,11,8,49
65,2006,11,33,13,16,9,13
65,2006,11,27,13,22,10,13
65,2006,11,26,5,20,11,14
65,2006,11,15,7,8,12,5
65,2006,11,11,8,19,13,15
65,2006,11,4,4,15,14,30
65,2006,11,8,1,1,15,4
65,2006,11,24,5,17,16,4
65,2006,11,3,3,18,17,10
65,2006,11,21,4,7,18,20
65,2006,11,32,9,13,19,20
65,2006,11,17,3,5,20,3
65,2006,11,29,8,21,21,5
65,2006,11,9,2,9,22,2
66,2006,5,13,6,1,1,1
66,2006,5,4,4,3,2,1
66,2006,5,30,6,2,3,1
66,2006,5,18,11,6,4,1
66,2006,5,37,1,11,5,1
66,2006,5,21,4,4,6,1
66,2006,5,23,7,15,7,1
66,2006,5,22,11,13,8,1
66,2006,5,15,7,12,9,11
66,2006,5,17,3,9,10,11
66,2006,5,32,9,10,11,11
66,2006,5,9,2,8,12,11
66,2006,5,26,5,17,13,11
66,2006,5,2,2,5,14,12
66,2006,5,14,9,16,15,6
66,2006,5,27,13,22,16,20
66,2006,5,11,8,21,17,50
66,2006,5,3,3,14,18,47
66,2006,5,29,8,20,19,20
66,2006,5,24,5,18,20,20
66,2006,5,8,1,7,21,4
66,2006,5,33,13,19,22,4
67,2006,14,30,6,2,1,1
67,2006,14,8,1,1,2,1
67,2006,14,9,2,6,3,1
67,2006,14,21,4,9,4,1
67,2006,14,18,11,5,5,1
67,2006,14,22,11,8,6,1
67,2006,14,15,7,11,7,1
67,2006,14,2,2,3,8,1
67,2006,14,13,6,4,9,1
67,2006,14,17,3,19,10,1
67,2006,14,32,9,16,11,11
67,2006,14,14,9,14,12,11
67,2006,14,26,5,15,13,11
67,2006,14,24,5,17,14,11
67,2006,14,23,7,13,15,11
67,2006,14,11,8,21,16,12
67,2006,14,27,14,18,17,12
67,2006,14,33,14,20,18,23
67,2006,14,4,4,10,19,5
67,2006,14,37,1,7,20,5
67,2006,14,29,8,22,21,9
67,2006,14,3,3,12,22,30
68,2006,17,30,6,6,1,1
68,2006,17,4,4,1,2,1
68,2006,17,21,4,2,3,1
68,2006,17,18,11,4,4,1
68,2006,17,37,1,7,5,1
68,2006,17,22,11,3,6,1
68,2006,17,2,2,8,7,1
68,2006,17,17,3,14,8,1
68,2006,17,14,9,12,9,1
68,2006,17,24,5,13,10,11
68,2006,17,3,3,15,11,11
68,2006,17,38,9,10,12,11
68,2006,17,9,2,9,13,11
68,2006,17,26,5,11,14,11
68,2006,17,27,14,22,15,13
68,2006,17,29,8,19,16,14
68,2006,17,23,7,16,17,51
68,2006,17,13,6,20,18,4
68,2006,17,15,7,17,19,63
68,2006,17,33,14,18,20,20
68,2006,17,8,1,5,21,37
68,2006,17,11,8,21,22,2
69,2006,22,4,4,5,1,1
69,2006,22,13,6,1,2,1
69,2006,22,21,4,6,3,1
69,2006,22,18,11,7,4,1
69,2006,22,8,1,11,5,1
69,2006,22,15,7,4,6,1
69,2006,22,23,7,3,7,1
69,2006,22,2,2,9,8,1
69,2006,22,9,2,12,9,1
69,2006,22,3,3,10,10,11
69,2006,22,37,1,13,11,11
69,2006,22,22,11,8,12,11
69,2006,22,38,9,18,13,11
69,2006,22,24,5,15,14,11
69,2006,22,11,8,20,15,11
69,2006,22,33,14,21,16,12
69,2006,22,29,8,22,17,13
69,2006,22,26,5,19,18,38
69,2006,22,17,3,14,19,3
69,2006,22,30,6,2,20,5
69,2006,22,14,9,17,21,6
69,2006,22,27,14,16,22,30
70,2006,18,13,6,1,1,1
70,2006,18,4,4,4,2,1
70,2006,18,18,11,14,3,1
70,2006,18,30,6,10,4,1
70,2006,18,8,1,2,5,1
70,2006,18,21,4,6,6,1
70,2006,18,22,11,5,7,1
70,2006,18,37,1,12,8,1
70,2006,18,9,2,9,9,1
70,2006,18,11,8,19,10,11
70,2006,18,26,5,16,11,11
70,2006,18,38,9,22,12,11
70,2006,18,24,5,15,13,11
70,2006,18,27,14,17,14,11
70,2006,18,33,14,21,15,12
70,2006,18,29,8,20,16,12
70,2006,18,2,2,8,17,3
70,2006,18,14,9,18,18,6
70,2006,18,15,7,3,19,22
70,2006,18,23,7,7,20,22
70,2006,18,17,3,11,21,4
70,2006,18,3,3,13,22,4
71,2005,1,21,4,1,1,1
71,2005,1,22,6,11,2,1
71,2005,1,4,4,13,3,1
71,2005,1,14,9,5,4,1
71,2005,1,17,3,3,5,1
71,2005,1,31,1,9,6,1
71,2005,1,32,9,6,7,1
71,2005,1,8,1,10,8,1
71,2005,1,15,7,2,9,1
71,2005,1,13,15,18,10,1
71,2005,1,18,16,8,11,11
71,2005,1,23,7,15,12,11
71,2005,1,35,15,4,13,11
71,2005,1,11,16,20,14,12
71,2005,1,39,17,12,15,12
71,2005,1,33,17,14,16,12
71,2005,1,40,18,16,17,14
71,2005,1,30,6,19,18,3
71,2005,1,2,3,7,19,3
71,2005,1,27,18,17,20,6
72,2005,2,4,4,1,1,1
72,2005,2,15,7,2,2,1
72,2005,2,2,3,10,3,1
72,2005,2,31,1,11,4,1
72,2005,2,23,7,5,5,1
72,2005,2,14,9,8,6,1
72,2005,2,30,6,13,7,1
72,2005,2,32,9,7,8,1
72,2005,2,8,1,6,9,1
72,2005,2,13,15,14,10,11
72,2005,2,39,17,17,11,12
72,2005,2,33,17,18,12,13
72,2005,2,27,18,19,13,14
72,2005,2,22,6,12,14,27
72,2005,2,21,4,3,15,4
72,2005,2,17,3,4,16,4
72,2005,2,35,15,16,17,20
72,2005,2,18,16,9,18,5
72,2005,2,19,16,15,19,5
72,2005,2,40,18,20,20,20
73,2005,3,4,4,1,1,1
73,2005,3,15,7,3,2,1
73,2005,3,8,1,9,3,1
73,2005,3,23,7,6,4,1
73,2005,3,37,1,8,5,1
73,2005,3,17,3,5,6,1
73,2005,3,13,15,12,7,11
73,2005,3,14,9,14,8,11
73,2005,3,22,6,20,9,11
73,2005,3,33,17,16,10,12
73,2005,3,35,15,15,11,22
73,2005,3,40,18,19,12,13
73,2005,3,27,18,18,13,14
73,2005,3,18,16,11,14,8
73,2005,3,11,16,13,15,23
73,2005,3,2,3,4,16,5
73,2005,3,30,6,2,17,9
73,2005,3,21,4,10,18,5
73,2005,3,39,17,17,19,10
73,2005,3,32,9,7,20,10
74,2005,21,4,4,2,1,1
74,2005,21,30,6,13,2,1
74,2005,21,25,1,7,3,1
74,2005,21,35,15,11,4,1
74,2005,21,15,7,5,5,1
74,2005,21,2,3,8,6,1
74,2005,21,17,3,4,7,1
74,2005,21,24,9,15,8,1
74,2005,21,23,7,10,9,1
74,2005,21,13,15,18,10,11
74,2005,21,14,9,14,11,11
74,2005,21,39,17,16,12,11
74,2005,21,33,17,17,13,12
74,2005,21,27,18,20,14,9
74,2005,21,22,6,9,15,10
74,2005,21,8,1,1,16,30
74,2005,21,40,18,19,17,8
74,2005,21,21,4,12,18,3
74,2005,21,18,16,3,19,2
74,2005,21,11,16,6,20,2
75,2005,4,8,1,1,1,1
75,2005,4,4,4,3,2,1
75,2005,4,15,7,5,3,1
75,2005,4,23,7,4,4,1
75,2005,4,21,4,6,5,1
75,2005,4,17,3,2,6,1
75,2005,4,31,1,7,7,11
75,2005,4,14,9,9,8,11
75,2005,4,22,6,16,9,11
75,2005,4,2,3,17,10,11
75,2005,4,13,15,10,11,46
75,2005,4,33,17,18,12,13
75,2005,4,39,17,13,13,13
75,2005,4,35,15,12,14,5
75,2005,4,30,6,8,15,29
75,2005,4,27,18,14,16,6
75,2005,4,40,18,15,17,20
75,2005,4,24,9,11,18,20
76,2005,6,8,1,1,1,1
76,2005,6,2,3,6,2,1
76,2005,6,17,3,3,3,1
76,2005,6,4,4,2,4,1
76,2005,6,31,1,16,5,1
76,2005,6,23,7,18,6,1
76,2005,6,30,6,8,7,1
76,2005,6,22,6,10,8,1
76,2005,6,13,15,11,9,11
76,2005,6,15,7,5,10,11
76,2005,6,35,15,9,11,11
76,2005,6,21,4,4,12,11
76,2005,6,33,17,15,13,13
76,2005,6,27,18,14,14,15
76,2005,6,24,9,12,15,3
76,2005,6,40,18,13,16,3
76,2005,6,14,9,7,17,3
76,2005,6,39,17,17,18,9
77,2005,20,4,4,6,1,1
77,2005,20,2,3,1,2,1
77,2005,20,22,6,7,3,1
77,2005,20,14,9,12,4,1
77,2005,20,30,6,10,5,1
77,2005,20,21,4,9,6,1
77,2005,20,31,1,5,7,1
77,2005,20,15,7,4,8,1
77,2005,20,24,9,14,9,1
77,2005,20,18,16,13,10,1
77,2005,20,8,1,2,11,3
77,2005,20,11,16,16,12,11
77,2005,20,35,15,15,13,11
77,2005,20,13,15,11,14,11
77,2005,20,33,17,17,15,11
77,2005,20,39,17,19,16,11
77,2005,20,27,18,20,17,12
77,2005,20,40,18,18,18,13
77,2005,20,23,7,8,19,20
77,2005,20,17,3,3,20,3
78,2005,7,8,1,7,1,1
78,2005,7,30,6,2,2,1
78,2005,7,22,6,20,3,1
78,2005,7,13,15,11,4,1
78,2005,7,17,3,14,5,1
78,2005,7,23,7,10,6,11
78,2005,7,14,9,12,7,11
78,2005,7,32,9,16,8,11
78,2005,7,35,15,8,9,11
78,2005,7,33,17,18,10,13
78,2005,7,27,18,15,11,13
78,2005,7,15,7,9,12,23
78,2005,7,18,16,1,13,3
78,2005,7,2,3,13,14,5
78,2005,7,11,16,6,15,23
78,2005,7,40,18,19,16,9
78,2005,7,4,4,3,17,22
78,2005,7,21,4,4,18,9
78,2005,7,39,17,17,19,22
78,2005,7,31,1,5,20,2
79,2005,19,30,6,5,1,1
79,2005,19,22,6,7,2,1
79,2005,19,33,17,17,3,11
79,2005,19,39,17,19,4,11
79,2005,19,27,18,18,5,12
79,2005,19,40,18,20,6,12
79,2005,19,15,7,1,7,54
79,2005,19,8,1,2,8,54
79,2005,19,18,16,3,9,54
79,2005,19,21,4,4,10,54
79,2005,19,4,4,6,11,54
79,2005,19,11,16,8,12,54
79,2005,19,17,3,9,13,54
79,2005,19,13,15,10,14,54
79,2005,19,31,1,11,15,54
79,2005,19,35,15,12,16,54
79,2005,19,41,7,13,17,54
79,2005,19,32,9,14,18,54
79,2005,19,2,3,15,19,54
79,2005,19,14,9,16,20,54
80,2005,8,4,4,1,1,1
80,2005,8,8,1,13,2,1
80,2005,8,30,6,3,3,1
80,2005,8,18,16,7,4,11
80,2005,8,15,7,2,5,11
80,2005,8,21,4,6,6,11
80,2005,8,23,7,11,7,11
80,2005,8,35,15,10,8,11
80,2005,8,22,6,5,9,11
80,2005,8,14,9,15,10,11
80,2005,8,11,16,4,11,11
80,2005,8,17,3,12,12,12
80,2005,8,33,17,19,13,13
80,2005,8,2,3,14,14,14
80,2005,8,39,17,17,15,14
80,2005,8,31,1,8,16,5
80,2005,8,27,18,20,17,29
80,2005,8,40,18,18,18,29
80,2005,8,13,15,9,19,9
80,2005,8,32,9,16,20,32
81,2005,9,31,1,3,1,1
81,2005,9,4,4,1,2,1
81,2005,9,8,1,12,3,1
81,2005,9,21,4,6,4,1
81,2005,9,18,16,2,5,1
81,2005,9,30,6,9,6,1
81,2005,9,22,6,5,7,1
81,2005,9,23,7,8,8,1
81,2005,9,15,7,4,9,1
81,2005,9,13,15,16,10,11
81,2005,9,17,3,11,11,11
81,2005,9,2,3,14,12,11
81,2005,9,14,9,13,13,11
81,2005,9,35,15,10,14,11
81,2005,9,32,9,15,15,11
81,2005,9,11,16,7,16,12
81,2005,9,33,17,20,17,12
81,2005,9,27,18,18,18,13
81,2005,9,40,18,19,19,14
81,2005,9,39,17,17,20,10
82,2005,10,4,4,3,1,1
82,2005,10,31,1,20,2,1
82,2005,10,18,16,2,3,1
82,2005,10,21,4,4,4,1
82,2005,10,30,6,5,5,1
82,2005,10,23,7,12,6,1
82,2005,10,14,9,11,7,1
82,2005,10,13,15,13,8,1
82,2005,10,32,9,10,9,1
82,2005,10,22,6,15,10,11
82,2005,10,2,3,7,11,11
82,2005,10,11,16,8,12,11
82,2005,10,27,18,16,13,12
82,2005,10,15,7,9,14,13
82,2005,10,35,15,14,15,13
82,2005,10,39,17,19,16,13
82,2005,10,33,17,18,17,13
82,2005,10,38,18,17,18,14
82,2005,10,17,3,6,19,55
82,2005,10,8,1,1,20,9
83,2005,11,8,1,4,1,1
83,2005,11,30,6,1,2,1
83,2005,11,23,7,5,3,1
83,2005,11,15,7,3,4,1
83,2005,11,18,16,8,5,1
83,2005,11,2,3,12,6,1
83,2005,11,17,3,16,7,11
83,2005,11,11,16,10,8,11
83,2005,11,21,4,9,9,11
83,2005,11,22,6,7,10,11
83,2005,11,4,4,6,11,11
83,2005,11,39,17,18,12,13
83,2005,11,33,17,20,13,14
83,2005,11,13,15,14,14,17
83,2005,11,27,18,17,15,45
83,2005,11,35,15,15,16,56
83,2005,11,31,1,2,17,30
83,2005,11,38,18,19,18,9
83,2005,11,14,9,13,19,3
83,2005,11,32,9,11,20,3
84,2005,5,8,1,1,1,1
84,2005,5,4,4,3,2,1
84,2005,5,31,1,4,3,1
84,2005,5,21,4,2,4,1
84,2005,5,18,16,13,5,1
84,2005,5,15,7,5,6,1
84,2005,5,14,9,12,7,1
84,2005,5,32,9,10,8,1
84,2005,5,11,16,20,9,1
84,2005,5,22,6,11,10,11
84,2005,5,35,15,16,11,11
84,2005,5,23,7,9,12,11
84,2005,5,38,18,17,13,13
84,2005,5,39,17,18,14,13
84,2005,5,33,17,14,15,13
84,2005,5,27,18,15,16,31
84,2005,5,30,6,19,17,31
84,2005,5,2,3,6,18,27
84,2005,5,13,15,8,19,5
84,2005,5,17,3,7,20,27
85,2005,14,31,1,1,1,1
85,2005,14,4,4,2,2,1
85,2005,14,21,4,8,3,1
85,2005,14,8,1,11,4,1
85,2005,14,15,7,5,5,1
85,2005,14,23,7,9,6,1
85,2005,14,42,3,16,7,1
85,2005,14,18,16,3,8,1
85,2005,14,13,15,15,9,1
85,2005,14,30,6,6,10,1
85,2005,14,35,15,12,11,11
85,2005,14,22,6,7,12,11
85,2005,14,32,9,13,13,11
85,2005,14,17,3,14,14,11
85,2005,14,14,9,10,15,11
85,2005,14,11,16,4,16,11
85,2005,14,33,17,17,17,12
85,2005,14,38,18,18,18,12
85,2005,14,27,18,20,19,12
85,2005,14,39,17,19,20,13
86,2005,13,8,1,2,1,1
86,2005,13,4,4,4,2,1
86,2005,13,18,16,8,3,1
86,2005,13,17,3,9,4,1
86,2005,13,22,6,12,5,1
86,2005,13,35,15,14,6,1
86,2005,13,23,7,5,7,1
86,2005,13,33,17,19,8,11
86,2005,13,32,9,16,9,11
86,2005,13,13,15,7,10,11
86,2005,13,39,17,20,11,11
86,2005,13,27,18,18,12,12
86,2005,13,38,18,17,13,13
86,2005,13,31,1,1,14,4
86,2005,13,42,3,15,15,4
86,2005,13,15,7,3,16,3
86,2005,13,14,9,11,17,5
86,2005,13,30,6,6,18,3
86,2005,13,11,16,10,19,3
86,2005,13,21,4,13,20,3
87,2005,18,31,1,2,1,1
87,2005,18,8,1,5,2,1
87,2005,18,4,4,1,3,1
87,2005,18,30,6,7,4,1
87,2005,18,21,4,3,5,1
87,2005,18,22,6,9,6,1
87,2005,18,18,16,4,7,11
87,2005,18,23,7,10,8,11
87,2005,18,32,9,6,9,11
87,2005,18,11,16,19,10,11
87,2005,18,13,15,8,11,11
87,2005,18,35,15,20,12,11
87,2005,18,15,7,17,13,12
87,2005,18,27,18,16,14,12
87,2005,18,39,17,15,15,13
87,2005,18,33,17,11,16,26
87,2005,18,17,3,12,17,58
87,2005,18,38,18,18,18,5
87,2005,18,42,3,13,19,3
87,2005,18,14,9,14,20,3
88,2005,22,8,1,17,1,1
88,2005,22,21,4,3,2,1
88,2005,22,4,4,16,3,1
88,2005,22,17,3,7,4,1
88,2005,22,18,16,2,5,1
88,2005,22,14,9,6,6,1
88,2005,22,30,6,14,7,1
88,2005,22,23,7,1,8,1
88,2005,22,32,9,4,9,1
88,2005,22,13,15,10,10,1
88,2005,22,22,6,9,11,1
88,2005,22,35,15,8,12,1
88,2005,22,33,17,20,13,11
88,2005,22,38,18,15,14,12
88,2005,22,39,17,11,15,12
88,2005,22,27,18,13,16,14
88,2005,22,42,3,12,17,3
88,2005,22,15,7,19,18,3
88,2005,22,31,1,18,19,3
88,2005,22,11,16,5,20,2
89,2005,17,4,4,1,1,1
89,2005,17,8,1,3,2,1
89,2005,17,23,7,9,3,1
89,2005,17,21,4,2,4,1
89,2005,17,32,9,14,5,1
89,2005,17,13,15,11,6,1
89,2005,17,17,3,10,7,1
89,2005,17,18,16,4,8,1
89,2005,17,14,9,7,9,1
89,2005,17,35,15,16,10,1
89,2005,17,33,17,19,11,1
89,2005,17,22,6,8,12,1
89,2005,17,42,3,13,13,59
89,2005,17,38,18,20,14,60
89,2005,17,15,7,12,15,11
89,2005,17,27,18,18,16,61
89,2005,17,11,16,17,17,6
89,2005,17,39,17,15,18,3
89,2005,17,31,1,5,19,5
89,2005,17,30,6,6,20,20
90,2004,1,30,6,1,1,1
90,2004,1,22,6,2,2,1
90,2004,1,4,4,5,3,1
90,2004,1,23,3,8,4,1
90,2004,1,31,3,3,5,1
90,2004,1,18,16,4,6,1
90,2004,1,15,4,9,7,11
90,2004,1,14,1,12,8,11
90,2004,1,11,16,7,9,11
90,2004,1,21,15,14,10,11
90,2004,1,32,19,19,11,12
90,2004,1,43,7,13,12,12
90,2004,1,44,7,18,13,12
90,2004,1,45,17,16,14,13
90,2004,1,13,15,11,15,5
90,2004,1,2,17,15,16,7
90,2004,1,46,18,20,17,62
90,2004,1,17,19,6,18,7
90,2004,1,47,18,17,19,10
90,2004,1,8,1,10,20,5
91,2004,2,30,6,1,1,1
91,2004,2,31,3,4,2,1
91,2004,2,18,16,6,3,1
91,2004,2,22,6,3,4,1
91,2004,2,15,4,8,5,1
91,2004,2,14,1,9,6,1
91,2004,2,4,4,19,7,1
91,2004,2,13,15,11,8,11
91,2004,2,43,7,10,9,11
91,2004,2,32,19,13,10,11
91,2004,2,21,15,12,11,11
91,2004,2,44,7,14,12,11
91,2004,2,45,17,18,13,12
91,2004,2,46,18,16,14,13
91,2004,2,11,16,20,15,14
91,2004,2,47,18,17,16,14
91,2004,2,8,1,5,17,7
91,2004,2,2,17,15,18,7
91,2004,2,23,3,7,19,5
91,2004,2,17,19,2,20,20
92,2004,3,30,6,1,1,1
92,2004,3,22,6,2,2,1
92,2004,3,18,16,6,3,1
92,2004,3,15,4,7,4,1
92,2004,3,11,16,5,5,1
92,2004,3,4,4,16,6,1
92,2004,3,23,3,4,7,1
92,2004,3,17,19,14,8,11
92,2004,3,44,7,8,9,11
92,2004,3,43,7,9,10,11
92,2004,3,21,15,11,11,11
92,2004,3,13,15,13,12,11
92,2004,3,31,3,3,13,11
92,2004,3,32,19,12,14,11
92,2004,3,2,17,18,15,11
92,2004,3,45,17,15,16,12
92,2004,3,46,18,17,17,15
92,2004,3,14,1,10,18,63
92,2004,3,47,18,20,19,5
92,2004,3,8,1,19,20,5
93,2004,21,30,6,2,1,1
93,2004,21,18,16,1,2,1
93,2004,21,31,3,3,3,1
93,2004,21,4,4,6,4,1
93,2004,21,15,4,9,5,1
93,2004,21,22,6,4,6,1
93,2004,21,23,3,5,7,1
93,2004,21,8,1,20,8,11
93,2004,21,21,15,18,9,11
93,2004,21,13,15,12,10,11
93,2004,21,44,7,13,11,11
93,2004,21,14,1,11,12,11
93,2004,21,17,19,8,13,11
93,2004,21,32,19,14,14,12
93,2004,21,47,18,19,15,14
93,2004,21,11,16,7,16,5
93,2004,21,2,17,16,17,30
93,2004,21,43,7,10,18,3
93,2004,21,46,18,17,19,23
93,2004,21,45,17,15,20,9
94,2004,4,30,6,1,1,1
94,2004,4,22,6,5,2,1
94,2004,4,15,4,4,3,1
94,2004,4,4,4,8,4,1
94,2004,4,11,16,3,5,1
94,2004,4,23,3,6,6,1
94,2004,4,21,15,12,7,1
94,2004,4,18,16,14,8,11
94,2004,4,13,15,17,9,11
94,2004,4,14,1,10,10,11
94,2004,4,8,1,13,11,11
94,2004,4,17,19,9,12,11
94,2004,4,43,7,11,13,11
94,2004,4,45,17,19,14,38
94,2004,4,31,3,2,15,23
94,2004,4,32,19,16,16,37
94,2004,4,44,7,7,17,9
94,2004,4,2,17,15,18,9
94,2004,4,46,18,18,19,20
94,2004,4,47,18,20,20,20
95,2004,6,15,4,1,1,1
95,2004,6,18,16,2,2,1
95,2004,6,22,6,6,3,1
95,2004,6,31,3,9,4,11
95,2004,6,13,15,16,5,11
95,2004,6,43,7,15,6,11
95,2004,6,2,17,17,7,12
95,2004,6,44,7,13,8,13
95,2004,6,47,18,19,9,16
95,2004,6,23,3,12,10,6
95,2004,6,30,6,4,11,4
95,2004,6,4,4,3,12,3
95,2004,6,8,1,5,13,63
95,2004,6,46,18,20,14,6
95,2004,6,45,17,18,15,7
95,2004,6,17,19,11,16,6
95,2004,6,11,16,7,17,5
95,2004,6,14,1,8,18,4
95,2004,6,21,15,10,19,4
95,2004,6,32,19,14,20,3
96,2004,20,30,6,1,1,1
96,2004,20,22,6,7,2,1
96,2004,20,18,16,5,3,1
96,2004,20,15,4,3,4,1
96,2004,20,4,4,6,5,1
96,2004,20,21,15,19,6,1
